assists,gamesPlayed,gamesStarted,fullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
0,73,72,Miikka Kiprusoff,0,163,2.30914,Kiprusoff,28,10.0,4,8462147,0,0.9199,1872.0,20092010,L,2035.0,4,CGY,,254120,35
4,65,64,Henrik Lundqvist,0,156,2.4812,Lundqvist,21,7.0,4,8468685,4,0.91975,1788.0,20152016,L,1944.0,4,NYR,,226342,35
1,60,60,Antti Niemi,0,140,2.38372,Niemi,18,6.0,2,8474550,1,0.91958,1601.0,20102011,L,1741.0,6,SJS,,211434,35
1,57,54,Tony Esposito,0,126,2.27479,Esposito,14,,4,8446720,1,0.91891,1428.0,19701971,R,1554.0,6,CHI,7.0,199403,35
3,60,59,Devan Dubnyk,0,145,2.5215,Dubnyk,16,7.0,12,8471227,3,0.91803,1624.0,20172018,L,1769.0,5,MIN,,207019,35
2,61,60,Jonathan Quick,0,134,2.2392,Quick,22,3.0,0,8471734,2,0.91784,1497.0,20102011,L,1631.0,6,LAK,,215434,35
1,68,65,Patrick Roy,0,161,2.49778,Roy,17,,30,8451033,1,0.91768,1795.0,19931994,L,1956.0,7,MTL,11.0,232046,35
1,51,51,Thatcher Demko,0,123,2.44704,Demko,14,2.0,0,8477967,1,0.91756,1369.0,20232024,L,1492.0,5,VAN,,180953,35
1,66,64,Carey Price,0,161,2.48953,Price,24,6.0,2,8471679,1,0.91752,1791.0,20182019,L,1952.0,4,MTL,,232815,35
3,73,73,Roberto Luongo,0,168,2.38155,Luongo,29,9.0,4,8466141,3,0.9172,1861.0,20072008,L,2029.0,6,VAN,,253952,35
4,52,52,Andrei Vasilevskiy,0,133,2.55613,Vasilevskiy,14,3.0,4,8476883,4,0.91713,1472.0,20192020,L,1605.0,3,TBL,,187314,35
2,70,70,Ed Giacomin,0,163,2.36203,Giacomin,21,,2,8449979,2,0.91602,1778.0,19691970,L,1941.0,6,NYR,14.0,248430,35
0,61,59,Ed Belfour,0,117,1.98539,Belfour,15,,26,8445386,0,0.91478,1256.0,19981999,L,1373.0,5,DAL,9.0,212149,35
3,75,73,Roberto Luongo,0,213,2.96879,Luongo,30,9.0,2,8466141,3,0.91438,2275.0,20052006,L,2488.0,4,FLA,,258287,35
3,54,53,Frederik Andersen,0,123,2.37626,Andersen,12,5.0,4,8475883,3,0.91434,1313.0,20142015,L,1436.0,3,ANA,,186343,35
2,61,61,Marc-Andre Fleury,0,152,2.50884,Fleury,21,5.0,4,8470594,2,0.91289,1593.0,20182019,L,1745.0,8,VGK,,218108,35
1,62,61,Marc-Andre Fleury,0,162,2.6696,Fleury,18,7.0,8,8470594,1,0.91243,1688.0,20082009,L,1850.0,4,PIT,,218459,35
0,65,65,Martin Jones,0,152,2.39977,Jones,23,6.0,0,8474889,0,0.91188,1573.0,20162017,L,1725.0,2,SJS,,228021,35
5,67,67,Curtis Joseph,0,171,2.56427,Joseph,24,,6,8448382,5,0.91014,1732.0,19981999,L,1903.0,3,TOR,7.0,240068,35
1,64,64,Byron Dafoe,0,141,2.21069,Dafoe,26,,27,8455994,1,0.90723,1379.0,20012002,L,1520.0,4,BOS,3.0,229611,35
2,64,64,Juuse Saros,0,173,2.86373,Saros,24,5.0,2,8477424,2,0.90623,1672.0,20232024,L,1845.0,3,NSH,,217478,35
1,71,70,Jim Carey,0,153,2.25598,Carey,24,,6,8458968,1,0.90619,1478.0,19951996,L,1631.0,9,WSH,9.0,244151,35
0,54,53,Jake Oettinger,0,140,2.72322,Oettinger,14,4.0,2,8479979,0,0.90514,1336.0,20232024,L,1476.0,3,DAL,,185075,35
1,63,62,Ed Belfour,0,144,2.3431,Belfour,20,,4,8445386,1,0.9045,1364.0,20002001,L,1508.0,8,DAL,7.0,221245,35
0,61,61,Bernie Parent,0,159,2.71053,Parent,13,,0,8450178,0,0.89949,1423.0,19761977,L,1582.0,5,PHI,12.0,211176,35
1,64,61,Mario Lessard,0,203,3.25989,Lessard,18,,8,8448805,1,0.89287,1692.0,19801981,L,1895.0,2,LAK,11.0,224179,35
1,67,67,Terry Sawchuk,0,129,1.93309,Sawchuk,19,,31,8450111,1,,,19531954,L,,12,DET,13.0,240237,35
2,65,65,Glenn Hall,0,148,2.30129,Hall,19,,2,8449988,2,0.92985,1962.0,19631964,L,2110.0,7,CHI,11.0,231522,34
1,70,69,Tony Esposito,0,141,2.04686,Esposito,14,,0,8446720,1,0.92867,1836.0,19731974,R,1977.0,10,CHI,21.0,247989,34
2,59,59,Carey Price,0,134,2.32077,Price,20,5.0,4,8471679,2,0.92669,1694.0,20132014,L,1828.0,6,MTL,,207862,34
0,57,57,Jacques Plante,0,119,2.10852,Plante,14,,13,8450066,0,0.92376,1442.0,19571958,L,1561.0,9,MTL,8.0,203175,34
0,70,67,Tuukka Rask,0,156,2.3037,Rask,21,13.0,8,8471695,0,0.92242,1855.0,20142015,L,2011.0,3,BOS,,243781,34
0,65,64,Jean-Sebastien Giguere,0,145,2.30454,Giguere,22,,8,8462044,0,0.92032,1675.0,20022003,L,1820.0,8,ANA,6.0,226509,34
1,64,64,Marc-Andre Fleury,0,146,2.31931,Fleury,20,9.0,6,8470594,1,0.92026,1685.0,20142015,L,1831.0,10,PIT,,226619,34
2,58,56,Tristan Jarry,0,138,2.42446,Jarry,18,6.0,2,8477465,2,0.91934,1573.0,20212022,L,1711.0,4,PIT,,204911,34
0,66,66,Johnny Bower,0,177,2.68588,Bower,24,,4,8449835,0,0.91895,2007.0,19591960,L,2184.0,5,TOR,8.0,237240,34
0,59,58,Ryan Miller,0,145,2.52656,Miller,18,6.0,4,8468011,0,0.91821,1628.0,20082009,L,1773.0,5,BUF,,206605,34
2,59,58,Ed Belfour,0,122,2.12521,Belfour,19,,16,8445386,2,0.91773,1361.0,20032004,L,1483.0,10,TOR,6.0,206661,34
2,54,53,Tuukka Rask,0,125,2.36363,Rask,14,5.0,4,8471695,2,0.91738,1388.0,20172018,L,1513.0,3,BOS,,190385,34
2,64,63,Glenn Hall,0,164,2.62777,Hall,22,,14,8449988,2,0.91636,1797.0,19651966,L,1961.0,4,CHI,8.0,224677,34
2,66,65,Ryan Miller,0,165,2.58532,Miller,22,8.0,6,8468011,2,0.91598,1799.0,20102011,L,1964.0,5,BUF,,229758,34
2,60,60,Andrei Vasilevskiy,0,159,2.65264,Vasilevskiy,22,4.0,0,8476883,2,0.9152,1716.0,20222023,L,1875.0,4,TBL,,215785,34
0,68,68,Antti Niemi,0,159,2.42392,Niemi,22,9.0,2,8474550,0,0.91474,1706.0,20112012,L,1865.0,6,SJS,,236146,34
6,69,68,Kari Lehtonen,0,175,2.54904,Lehtonen,24,11.0,6,8470140,6,0.91434,1868.0,20102011,L,2043.0,3,DAL,,247151,34
3,63,62,Connor Hellebuyck,0,179,2.89948,Hellebuyck,23,3.0,4,8476945,3,0.91272,1872.0,20182019,L,2051.0,2,WPG,,222246,34
1,68,66,Kari Lehtonen,0,183,2.79105,Lehtonen,24,9.0,6,8470140,1,0.9118,1892.0,20062007,L,2075.0,4,ATL,,236040,34
0,61,60,Curtis Joseph,0,148,2.48987,Joseph,19,,4,8448382,0,0.91169,1528.0,20022003,L,1676.0,5,DET,6.0,213987,34
1,77,75,Martin Brodeur,0,173,2.34136,Brodeur,30,,6,8455710,1,0.91146,1781.0,19951996,L,1954.0,6,NJD,12.0,265999,34
1,63,63,Mike Palmateer,0,172,2.75031,Palmateer,19,,12,8450132,1,0.9112,1765.0,19771978,R,1937.0,5,TOR,9.0,225138,34
3,63,63,Chris Osgood,0,149,2.42187,Osgood,25,,8,8458568,3,0.90991,1505.0,19981999,L,1654.0,3,DET,4.0,221481,34
2,73,73,Tomas Vokoun,0,178,2.53012,Vokoun,29,,35,8460712,2,0.90909,1780.0,20032004,R,1958.0,3,NSH,10.0,253268,34
0,61,60,Patrick Roy,0,165,2.77671,Roy,24,,10,8451033,0,0.90818,1632.0,19951996,L,1797.0,2,"MTL,COL",2.0,213922,34
2,66,66,Pekka Rinne,0,161,2.47986,Rinne,21,10.0,6,8471469,2,0.90768,1583.0,20152016,L,1744.0,4,NSH,,233722,34
0,54,54,Braden Holtby,0,153,2.99237,Holtby,16,4.0,2,8474651,0,0.90716,1495.0,20172018,L,1648.0,0,WSH,,184068,34
4,66,66,Felix Potvin,0,187,2.88948,Potvin,22,,4,8457714,4,0.90696,1823.0,19931994,L,2010.0,3,TOR,9.0,232983,34
1,75,75,Arturs Irbe,0,175,2.41661,Irbe,28,,14,8456692,1,0.90581,1683.0,19992000,L,1858.0,5,CAR,9.0,260695,34
1,71,71,Tony Esposito,0,193,2.75153,Esposito,30,,11,8446720,1,0.90571,1854.0,19741975,R,2047.0,6,CHI,7.0,252514,34
3,65,65,Kari Lehtonen,0,181,2.93697,Lehtonen,17,10.0,2,8470140,3,0.90346,1694.0,20142015,L,1875.0,5,DAL,,221861,34
4,58,58,Brent Johnson,0,127,2.18267,Johnson,20,,2,8462161,4,0.90177,1166.0,20012002,L,1293.0,5,STL,4.0,209468,34
1,54,54,Gilles Gilbert,0,158,2.95561,Gilbert,12,,9,8447170,1,0.90137,1444.0,19731974,L,1602.0,6,BOS,8.0,192447,34
4,67,67,Tim Cheveldae,0,210,3.2476,Cheveldae,24,,4,8446082,4,0.88929,1687.0,19921993,L,1897.0,4,DET,7.0,232787,34
3,77,76,Bill Ranford,0,237,3.2902,Ranford,30,,2,8450651,3,0.88461,1817.0,19951996,L,2054.0,2,"EDM,BOS",9.0,259315,34
0,60,60,Bill Durnan,0,138,2.3,Durnan,16,,0,8449910,0,,,19461947,L,,4,MTL,10.0,216000,34
0,60,60,Harry Lumley,0,145,2.41666,Lumley,19,,12,8450019,0,,,19481949,L,,6,DET,7.0,216000,34
0,70,70,Gerry McNeil,0,164,2.34285,McNeil,26,,0,8450041,0,,,19511952,L,,5,MTL,10.0,252000,34
2,72,72,Dominik Hasek,0,147,2.09024,Hasek,23,,12,8447687,2,0.93159,2002.0,19971998,L,2149.0,13,BUF,13.0,253176,33
0,64,64,Pekka Rinne,0,134,2.12179,Rinne,22,9.0,12,8471469,0,0.92965,1771.0,20102011,L,1905.0,6,NSH,,227355,33
4,54,53,Ken Dryden,0,119,2.25898,Dryden,7,,2,8446490,4,0.9264,1498.0,19721973,L,1617.0,6,MTL,13.0,189643,33
0,58,57,Roman Cechmanek,0,102,1.82666,Cechmanek,15,,8,8468651,0,0.92543,1266.0,20022003,L,1368.0,6,PHI,10.0,201022,33
0,58,58,Johnny Bower,0,145,2.5,Bower,15,,0,8449835,0,0.92245,1725.0,19601961,L,1870.0,2,TOR,10.0,208800,33
4,64,63,Jonathan Quick,0,147,2.39864,Quick,28,3.0,10,8471734,4,0.92126,1720.0,20172018,L,1867.0,5,LAK,,220625,33
4,63,62,Henrik Lundqvist,0,144,2.36368,Lundqvist,24,5.0,0,8468685,4,0.92044,1666.0,20132014,L,1810.0,5,NYR,,219319,33
0,62,62,Charlie Hodge,0,140,2.25828,Hodge,18,,2,8449995,0,0.92013,1613.0,19631964,L,1753.0,8,MTL,11.0,223178,33
1,60,59,Sean Burke,0,137,2.29175,Burke,21,,14,8445769,1,0.91992,1574.0,20012002,L,1711.0,5,PHX,6.0,215206,33
2,55,55,Andrei Vasilevskiy,0,122,2.24547,Vasilevskiy,19,3.0,8,8476883,2,0.91976,1387.0,20242025,L,1508.0,5,TBL,,195593,33
1,64,63,Olie Kolzig,0,139,2.20167,Kolzig,18,,12,8448535,1,0.9196,1590.0,19971998,L,1729.0,5,WSH,10.0,227281,33
1,54,54,Roberto Luongo,0,124,2.33882,Luongo,13,7.0,4,8466141,1,0.91958,1418.0,20082009,L,1542.0,9,VAN,,190865,33
0,58,57,Niklas Backstrom,0,131,2.3059,Backstrom,13,8.0,2,8473404,0,0.91958,1498.0,20072008,L,1629.0,4,MIN,,204518,33
3,67,66,Jose Theodore,0,150,2.2724,Theodore,28,,4,8460535,3,0.91935,1710.0,20032004,R,1860.0,6,MTL,5.0,237634,33
0,66,65,Olie Kolzig,0,156,2.40381,Kolzig,25,,0,8448535,0,0.91896,1769.0,20022003,L,1925.0,4,WSH,6.0,233629,33
4,65,64,Kari Lehtonen,0,153,2.41325,Lehtonen,20,10.0,4,8470140,4,0.91896,1735.0,20132014,L,1888.0,5,DAL,,228239,33
1,64,63,Juuse Saros,0,171,2.69292,Saros,23,7.0,0,8477424,1,0.91853,1928.0,20222023,L,2099.0,2,NSH,,228599,33
1,58,56,Ray Emery,0,138,2.47074,Emery,16,6.0,30,8469548,1,0.91839,1553.0,20062007,L,1691.0,5,OTT,,201073,33
1,66,66,Frederik Andersen,0,169,2.66888,Andersen,16,14.0,16,8475883,1,0.91764,1883.0,20162017,L,2052.0,4,TOR,,227960,33
0,61,61,Mike Richter,0,161,2.68508,Richter,22,,4,8450833,0,0.91722,1784.0,19961997,L,1945.0,4,NYR,6.0,215859,33
1,61,60,Steve Mason,0,145,2.49598,Mason,18,7.0,10,8473461,1,0.91719,1606.0,20132014,R,1751.0,4,PHI,,209136,33
1,57,55,Corey Crawford,0,128,2.30173,Crawford,18,6.0,2,8470645,1,0.91715,1417.0,20102011,L,1545.0,4,CHI,,200197,33
0,61,61,Steve Mason,0,140,2.29281,Mason,20,7.0,2,8473461,0,0.91556,1518.0,20082009,R,1658.0,10,CBJ,,219817,33
1,61,60,Jake Allen,0,138,2.42224,Allen,20,5.0,4,8474596,1,0.91481,1482.0,20162017,L,1620.0,4,STL,,205099,33
2,64,61,Thatcher Demko,0,168,2.72384,Demko,22,7.0,2,8477967,2,0.91459,1799.0,20212022,L,1967.0,1,VAN,,222039,33
1,68,68,Curtis Joseph,0,163,2.38532,Joseph,27,,8,8448382,1,0.91452,1744.0,20002001,L,1907.0,6,TOR,8.0,246004,33
4,63,60,Craig Anderson,0,165,2.8348,Anderson,22,6.0,4,8467950,4,0.91392,1752.0,20112012,L,1917.0,3,OTT,,209538,33
1,60,60,Dan Cloutier,0,134,2.27176,Cloutier,21,,22,8460516,1,0.91377,1420.0,20032004,L,1554.0,5,VAN,6.0,212346,33
0,64,64,Chris Osgood,0,140,2.20666,Osgood,20,,31,8458568,0,0.91277,1465.0,19971998,L,1605.0,6,DET,11.0,228399,33
3,52,48,Vitek Vanecek,0,119,2.44892,Vanecek,11,4.0,2,8477970,3,0.91072,1214.0,20222023,L,1333.0,3,NJD,,174934,33
2,59,57,Ilya Bryzgalov,0,141,2.47712,Bryzgalov,16,7.0,4,8468524,2,0.90926,1413.0,20112012,L,1554.0,6,PHI,,204915,33
1,51,51,Jake Oettinger,0,125,2.4918,Oettinger,15,3.0,0,8479979,1,0.90862,1243.0,20242025,L,1368.0,2,DAL,,180592,33
3,57,57,Dan Cloutier,0,136,2.41673,Cloutier,16,,24,8460516,3,0.90792,1341.0,20022003,L,1477.0,2,VAN,7.0,202587,33
6,48,46,Patrick Roy,0,113,2.47089,Roy,5,,2,8451033,6,0.90783,1113.0,19881989,L,1226.0,4,MTL,6.0,164637,33
5,66,64,Vesa Toskala,0,175,2.73616,Toskala,25,6.0,4,8462117,5,0.90405,1649.0,20072008,L,1824.0,3,TOR,,230249,33
1,68,68,Rogie Vachon,0,184,2.72709,Vachon,23,,2,8452122,1,0.90295,1712.0,19761977,L,1896.0,8,LAK,12.0,242896,33
2,67,64,Alex Auld,0,189,2.93864,Auld,26,6.0,4,8467913,2,0.90247,1749.0,20052006,L,1938.0,0,VAN,,231535,33
0,67,66,Jocelyn Thibault,0,159,2.48576,Thibault,23,,2,8459432,0,0.90221,1467.0,20012002,L,1626.0,6,CHI,9.0,230271,33
2,73,73,Grant Fuhr,0,193,2.7176,Fuhr,27,,6,8446991,2,0.90051,1747.0,19961997,R,1940.0,3,STL,11.0,255666,33
5,74,74,Marty Turco,0,203,2.81472,Turco,31,10.0,18,8460612,5,0.89814,1790.0,20082009,L,1993.0,3,DAL,,259635,33
0,61,61,Mike Liut,0,199,3.34915,Liut,14,,0,8448865,0,0.89397,1678.0,19801981,L,1877.0,1,STL,13.0,213905,33
5,67,64,Bob Essensa,0,227,3.53331,Essensa,26,,2,8446719,5,0.89287,1892.0,19921993,L,2119.0,2,WIN,6.0,231284,33
4,50,47,Andy Moog,0,167,3.54121,Moog,8,,16,8449681,4,0.89084,1363.0,19821983,L,1530.0,1,EDM,7.0,169772,33
0,55,53,Gilles Gilbert,0,151,2.90319,Gilbert,8,,18,8447170,0,0.88789,1196.0,19751976,L,1347.0,3,BOS,10.0,187242,33
4,61,58,Brian Hayward,0,219,3.83364,Hayward,17,,10,8447701,4,0.87556,1541.0,19841985,L,1760.0,0,WIN,7.0,205653,33
0,43,43,Frank Brimsek,0,68,1.55725,Brimsek,9,,0,8449836,0,,,19381939,L,,10,BOS,1.0,157200,33
0,63,63,Harry Lumley,0,148,2.3492,Lumley,16,,10,8450019,0,,,19491950,L,,7,DET,14.0,226800,33
0,52,52,Jacques Plante,0,109,2.12406,Plante,12,,2,8450066,0,,,19541955,L,,5,MTL,7.0,184740,33
2,68,67,Byron Dafoe,0,133,1.99436,Dafoe,23,,25,8455994,2,0.92611,1667.0,19981999,L,1800.0,10,BOS,11.0,240077,32
3,63,63,Patrick Roy,0,122,1.93985,Roy,23,,26,8451033,3,0.9251,1507.0,20012002,L,1629.0,9,COL,8.0,226409,32
1,62,61,David Aebischer,0,129,2.0903,Aebischer,19,,4,8466290,1,0.92425,1574.0,20032004,L,1703.0,4,COL,9.0,222169,32
1,57,57,Corey Crawford,0,126,2.268,Crawford,20,5.0,8,8470645,1,0.92414,1535.0,20142015,L,1661.0,2,CHI,,200000,32
2,49,47,Matt Murray,0,111,2.40798,Murray,10,4.0,0,8476899,2,0.92344,1339.0,20162017,L,1450.0,4,PIT,,165948,32
0,70,70,Gump Worsley,0,198,2.83025,Worsley,28,,2,8450152,0,0.92307,2376.0,19551956,L,2574.0,4,NYR,10.0,251850,32
1,58,58,Sergei Bobrovsky,0,131,2.38222,Bobrovsky,20,5.0,2,8475683,1,0.92289,1568.0,20132014,L,1699.0,5,CBJ,,197966,32
0,63,62,Nikolai Khabibulin,0,130,2.13318,Khabibulin,23,,8,8459140,0,0.92266,1551.0,19981999,L,1681.0,8,PHX,7.0,219390,32
3,59,59,Kari Lehtonen,0,136,2.33355,Lehtonen,22,4.0,0,8470140,3,0.92179,1603.0,20112012,L,1739.0,4,DAL,,209809,32
2,52,51,Cristobal Huet,0,118,2.32216,Huet,14,6.0,0,8469658,2,0.92021,1361.0,20072008,L,1479.0,4,"MTL,WSH",,182933,32
3,62,61,Ed Belfour,0,127,2.10474,Belfour,21,,10,8445386,3,0.91915,1444.0,19992000,L,1571.0,4,DAL,7.0,217223,32
2,62,62,Rick DiPietro,0,156,2.58079,DiPietro,19,9.0,24,8468481,2,0.91862,1761.0,20062007,R,1917.0,5,NYI,,217607,32
1,55,55,Corey Crawford,0,138,2.55015,Crawford,18,4.0,2,8470645,1,0.91839,1553.0,20162017,L,1691.0,2,CHI,,194812,32
0,67,66,Devan Dubnyk,0,150,2.33076,Dubnyk,26,6.0,8,8471227,0,0.91798,1679.0,20152016,L,1829.0,5,MIN,,231684,32
2,61,61,Patrick Roy,0,139,2.286,Roy,19,,28,8451033,2,0.91691,1534.0,19981999,L,1673.0,5,COL,8.0,218897,32
2,56,56,Tony Esposito,0,140,2.51942,Esposito,17,,0,8446720,2,0.91666,1540.0,19721973,R,1680.0,4,CHI,7.0,200046,32
1,59,56,Corey Crawford,0,128,2.26213,Crawford,16,10.0,0,8470645,1,0.9165,1405.0,20132014,L,1533.0,2,CHI,,203701,32
2,66,65,Evgeni Nabokov,0,135,2.18946,Nabokov,21,,8,8460705,2,0.91466,1447.0,20002001,L,1582.0,6,SJS,7.0,221972,32
3,63,61,Patrick Roy,0,141,2.28383,Roy,21,,10,8451033,3,0.91402,1499.0,19992000,L,1640.0,2,COL,8.0,222258,32
1,49,48,Cam Talbot,0,132,2.76499,Talbot,12,4.0,2,8475660,1,0.91129,1356.0,20212022,L,1488.0,3,MIN,,171863,32
0,58,54,Pekka Rinne,0,137,2.53259,Rinne,16,5.0,2,8471469,0,0.91109,1404.0,20092010,L,1541.0,7,NSH,,194741,32
2,59,58,Braden Holtby,0,160,2.81808,Holtby,19,5.0,2,8474651,2,0.91086,1635.0,20182019,L,1795.0,3,WSH,,204394,32
4,66,65,Chris Osgood,0,156,2.50081,Osgood,25,,10,8458568,4,0.90966,1571.0,20012002,L,1727.0,4,NYI,6.0,224567,32
3,62,60,Marty Turco,0,140,2.31499,Turco,21,6.0,16,8460612,3,0.90926,1403.0,20072008,L,1543.0,3,DAL,,217711,32
2,72,72,Curtis Joseph,0,200,2.92657,Joseph,29,,20,8448382,2,0.90671,1944.0,19961997,L,2144.0,6,EDM,9.0,246021,32
1,60,59,Curtis Joseph,0,166,2.9087,Joseph,21,3.0,18,8448382,1,0.90177,1524.0,20052006,L,1690.0,4,PHX,,205452,32
3,57,55,Jose Theodore,0,157,2.86618,Theodore,17,5.0,6,8460535,3,0.90012,1415.0,20082009,R,1572.0,2,WSH,,197196,32
1,46,44,Billy Smith,0,133,2.97345,Smith,9,,24,8451525,1,0.89792,1170.0,19811982,L,1303.0,0,NYI,4.0,161025,32
0,64,63,Mike Liut,0,194,3.18242,Liut,23,,2,8448865,0,0.89536,1660.0,19791980,L,1854.0,2,STL,9.0,219455,32
1,72,70,Gary Smith,0,197,3.0943,Smith,24,,33,8451528,1,0.8947,1674.0,19741975,L,1871.0,6,VAN,9.0,229195,32
3,64,62,Dan Bouchard,0,201,3.33348,Bouchard,21,,17,8445609,3,0.88895,1609.0,19781979,L,1810.0,3,AFM,7.0,217070,32
0,60,60,Turk Broda,0,143,2.38333,Broda,15,,2,8449837,0,,,19471948,L,,5,TOR,13.0,216000,32
0,70,70,Jim Henry,0,178,2.54285,Henry,28,,0,8449993,0,,,19531954,L,,8,BOS,10.0,252000,32
0,69,69,Harry Lumley,0,128,1.85507,Lumley,24,,6,8450019,0,,,19531954,L,,13,TOR,13.0,248400,32
0,63,63,Terry Sawchuk,0,119,1.88888,Sawchuk,15,,7,8450111,0,,,19521953,L,,9,DET,16.0,226800,32
1,48,44,Tony Esposito,0,82,1.77085,Esposito,10,,2,8446720,1,0.93392,1159.0,19711972,R,1241.0,9,CHI,6.0,166699,31
3,55,52,Marty Turco,0,92,1.72362,Turco,10,,16,8460612,3,0.9323,1267.0,20022003,L,1359.0,7,DAL,10.0,192153,31
1,60,60,John Gibson,0,139,2.43256,Gibson,18,7.0,16,8476434,1,0.92574,1733.0,20172018,L,1872.0,4,ANA,,205709,31
4,42,42,Andrei Vasilevskiy,0,93,2.21111,Vasilevskiy,10,1.0,0,8476883,4,0.92481,1144.0,20202021,L,1237.0,5,TBL,,151417,31
1,62,60,Ilya Sorokin,0,140,2.34174,Sorokin,22,7.0,0,8478009,1,0.92437,1699.0,20222023,L,1838.0,6,NYI,,215224,31
2,58,56,Connor Hellebuyck,0,140,2.56994,Hellebuyck,21,5.0,0,8476945,2,0.92204,1656.0,20192020,L,1796.0,6,WPG,,196113,31
1,69,67,Guy Hebert,0,165,2.42448,Hebert,29,,0,8447715,1,0.92194,1949.0,19981999,L,2114.0,6,ANA,9.0,245000,31
2,63,61,Tom Barrasso,0,122,2.06656,Barrasso,14,,14,8445275,2,0.92159,1434.0,19971998,R,1556.0,7,PIT,13.0,212527,31
0,59,58,Evgeni Nabokov,0,127,2.20512,Nabokov,19,,14,8460705,0,0.92111,1483.0,20032004,L,1610.0,9,SJS,8.0,207335,31
0,61,61,Jacques Plante,0,122,2.00109,Plante,18,,16,8450066,0,0.91989,1401.0,19561957,L,1523.0,9,MTL,12.0,219480,31
1,55,54,Roberto Luongo,0,127,2.40957,Luongo,14,8.0,4,8466141,1,0.91946,1450.0,20112012,L,1577.0,5,VAN,,189743,31
0,61,61,Pekka Rinne,0,144,2.42167,Rinne,19,9.0,4,8471469,0,0.91804,1613.0,20162017,L,1757.0,3,NSH,,214067,31
1,40,39,Logan Thompson,0,92,2.30449,Thompson,4,5.0,0,8480313,1,0.91734,1021.0,20242025,R,1113.0,2,WSH,,143719,31
1,59,59,Johnny Bower,0,151,2.55932,Bower,18,,4,8449835,1,0.9173,1675.0,19611962,L,1826.0,2,TOR,10.0,212400,31
0,64,64,Rogie Vachon,0,162,2.63705,Vachon,18,,0,8452122,0,0.9173,1797.0,19691970,L,1959.0,4,MTL,12.0,221156,31
3,65,63,Patrick Roy,0,153,2.39357,Roy,19,,39,8451033,3,0.91616,1672.0,19971998,L,1825.0,4,COL,13.0,230116,31
0,61,60,Ryan Miller,0,150,2.54494,Miller,21,7.0,0,8468011,0,0.9161,1638.0,20112012,L,1788.0,6,BUF,,212185,31
2,60,60,Craig Anderson,0,161,2.77815,Anderson,23,5.0,0,8467950,2,0.91592,1754.0,20152016,L,1915.0,4,OTT,,208628,31
1,64,62,Tuukka Rask,0,157,2.56113,Rask,22,8.0,0,8471695,1,0.91531,1697.0,20152016,L,1854.0,4,BOS,,220683,31
1,72,69,Martin Biron,0,151,2.21789,Biron,28,,8,8462047,1,0.91521,1630.0,20012002,L,1781.0,4,BUF,10.0,245097,31
3,61,61,Antti Niemi,0,155,2.59204,Niemi,23,7.0,0,8474550,3,0.91441,1656.0,20142015,L,1811.0,5,SJS,,215274,31
1,49,47,Jack Campbell,0,123,2.64005,Campbell,9,6.0,0,8475789,1,0.91398,1307.0,20212022,L,1430.0,5,TOR,,167724,31
0,70,70,Glenn Hall,0,184,2.62857,Hall,26,,12,8449988,0,0.91365,1947.0,19611962,L,2131.0,9,CHI,13.0,252000,31
1,53,51,Ron Hextall,0,112,2.16605,Hextall,13,,28,8447775,1,0.91331,1180.0,19951996,L,1292.0,4,PHI,7.0,186145,31
2,67,66,Devan Dubnyk,0,163,2.53678,Dubnyk,28,6.0,2,8471227,2,0.91315,1714.0,20182019,L,1877.0,2,MIN,,231316,31
5,54,50,Patrick Roy,0,134,2.53383,Roy,16,,0,8451033,5,0.91195,1388.0,19891990,L,1522.0,3,MTL,5.0,190383,31
1,57,55,Henrik Lundqvist,0,148,2.74037,Lundqvist,20,4.0,0,8468685,1,0.9103,1502.0,20162017,L,1650.0,2,NYR,,194426,31
0,67,65,Chris Osgood,0,144,2.23771,Osgood,25,,10,8458568,0,0.91022,1460.0,20032004,L,1604.0,3,STL,8.0,231665,31
1,51,47,Bob Froese,0,116,2.55498,Froese,10,,8,8446982,1,0.90866,1154.0,19851986,L,1270.0,5,PHI,3.0,163445,31
1,67,67,Cam Talbot,0,188,3.02404,Talbot,31,3.0,8,8475660,1,0.90766,1848.0,20172018,L,2036.0,1,EDM,,223806,31
4,59,59,Martin Brodeur,0,136,2.40531,Brodeur,21,4.0,2,8455710,4,0.9076,1336.0,20112012,L,1472.0,3,NJD,,203549,31
1,71,70,Felix Potvin,0,157,2.31376,Potvin,27,,19,8457714,1,0.90688,1529.0,20012002,L,1686.0,6,LAK,8.0,244277,31
2,57,53,Peter Budaj,0,143,2.68245,Budaj,16,6.0,0,8469514,2,0.9046,1356.0,20062007,L,1499.0,3,COL,,191914,31
4,56,53,Daren Puppa,0,156,2.88825,Puppa,16,,4,8450627,4,0.90298,1452.0,19891990,R,1608.0,1,BUF,6.0,194443,31
1,71,70,Olie Kolzig,0,192,2.78853,Kolzig,29,,8,8448535,1,0.90288,1785.0,20012002,L,1977.0,6,WSH,8.0,247872,31
1,69,69,Tony Esposito,0,205,2.97724,Esposito,22,,2,8446720,1,0.90279,1904.0,19791980,R,2109.0,6,CHI,16.0,247880,31
